,activity,x-accel,y-accel,z-accel,y-gyr,z-gyr
1600,1.0,-0.207,0.047,0.1495,4.66,1.41
1601,1.0,0.0275,-0.40225,0.5675,1.89,-0.68
1602,1.0,-0.13975,0.031,0.2225,4.61,1.48
1603,1.0,0.0275,-0.40225,0.5675,1.89,-0.68
1604,1.0,-0.20325,0.02375,0.321,4.55,1.61
1605,1.0,0.0275,-0.40225,0.5675,1.89,-0.68
1606,1.0,-0.04025,-0.09325,0.60375,4.45,1.81
1607,1.0,0.0475,-0.08675,0.462,1.71,-0.42
1608,1.0,0.1915,-0.11575,0.5725,4.47,1.89
1609,1.0,0.0475,-0.08675,0.462,1.71,-0.42
1610,1.0,0.19725,-0.2035,0.65675,4.48,1.9
1611,1.0,0.0475,-0.08675,0.462,1.71,-0.42
1612,1.0,0.1015,0.036,1.0025,4.5,1.94
1613,1.0,0.0475,-0.08675,0.462,1.71,-0.42
1614,1.0,0.1015,0.036,1.0025,4.5,1.94
1615,1.0,0.0475,-0.08675,0.462,1.71,-0.42
1616,1.0,0.03475,-0.09725,0.9585,4.5,2.02
1617,1.0,0.0475,-0.08675,0.462,1.71,-0.42
1618,1.0,0.03475,-0.09725,0.9585,4.5,2.02
1619,1.0,0.0475,-0.08675,0.462,1.71,-0.42
1620,1.0,0.2195,-0.095,0.53,4.45,2.29
1621,1.0,0.02125,0.013,0.09425,1.61,-0.12
1622,1.0,0.11375,-0.1425,0.3965,4.39,2.4
1623,1.0,0.02125,0.013,0.09425,1.61,-0.12
1624,1.0,0.11175,-0.202,0.071,4.26,2.58
1625,1.0,0.02125,0.013,0.09425,1.61,-0.12
1626,1.0,-0.037,-0.098,-0.2215,4.09,2.73
1627,1.0,0.02125,0.013,0.09425,1.61,-0.12
1628,1.0,-0.0615,0.01625,-0.31625,3.93,2.85
1629,1.0,0.02125,0.013,0.09425,1.61,-0.12
1630,1.0,-0.011,0.03325,-0.315,3.89,2.9
1631,1.0,0.02125,0.013,0.09425,1.61,-0.12
1632,1.0,-0.0515,0.11825,-0.4765,3.92,3.02
1633,1.0,0.09225,0.02225,0.06175,1.62,-0.08
1634,1.0,-0.0605,0.11625,-0.62175,3.92,3.12
1635,1.0,0.09225,0.02225,0.06175,1.62,-0.08
1636,1.0,-0.102,0.15475,-0.67675,3.92,3.15
1637,1.0,0.09225,0.02225,0.06175,1.62,-0.08
1638,1.0,-0.18725,0.22575,-0.72575,3.9,3.18
1639,1.0,0.09225,0.02225,0.06175,1.62,-0.08
1640,1.0,-0.14225,0.27125,-0.7505,3.87,3.21
1641,1.0,0.09225,0.02225,0.06175,1.62,-0.08
1642,1.0,-0.10525,0.286,-0.842,3.85,3.23
1643,1.0,0.09225,0.02225,0.06175,1.62,-0.08
1644,1.0,-0.10525,0.286,-0.842,3.85,3.23
1645,1.0,0.09225,0.02225,0.06175,1.62,-0.08
1646,1.0,-0.0975,0.4505,-1.02925,3.8,3.26
1647,1.0,0.071,-0.009,0.13675,1.68,-0.33
1648,1.0,-0.07825,0.484,-1.047,3.77,3.27
1649,1.0,0.071,-0.009,0.13675,1.68,-0.33
1650,1.0,-0.0245,0.49525,-0.93975,3.7,3.32
1651,1.0,0.071,-0.009,0.13675,1.68,-0.33
1652,1.0,-0.0005,0.47675,-0.88325,3.69,3.34
1653,1.0,0.071,-0.009,0.13675,1.68,-0.33
1654,1.0,-0.04775,0.39825,-0.391,3.66,3.38
1655,1.0,0.071,-0.009,0.13675,1.68,-0.33
1656,1.0,-0.05925,0.2825,-0.18275,3.65,3.37
1657,1.0,0.071,-0.009,0.13675,1.68,-0.33
1658,1.0,-0.05925,0.2825,-0.18275,3.65,3.37
1659,1.0,0.071,-0.009,0.13675,1.68,-0.33
1660,1.0,-0.07725,0.2175,-0.0255,3.65,3.34
1661,1.0,0.071,-0.009,0.13675,1.68,-0.33
1662,1.0,-0.07725,0.2175,-0.0255,3.65,3.34
1663,1.0,0.071,-0.009,0.13675,1.68,-0.33
1664,1.0,-0.116,0.16,0.25825,3.66,3.28
1665,1.0,0.09775,0.0,0.1225,1.93,-0.46
1666,1.0,0.02675,-0.037,0.83075,3.65,3.23
1667,1.0,0.09775,0.0,0.1225,1.93,-0.46
1668,1.0,-0.00375,-0.16925,1.2845,3.61,3.14
1669,1.0,0.09775,0.0,0.1225,1.93,-0.46
1670,1.0,0.26425,-0.045,0.82325,3.55,3.11
1671,1.0,0.09625,0.041,-0.00825,1.91,-0.15
1672,1.0,0.2615,0.015,0.6285,3.56,3.11
1673,1.0,0.09625,0.041,-0.00825,1.91,-0.15
1674,1.0,0.322,0.05,0.38375,3.61,3.14
1675,1.0,0.09625,0.041,-0.00825,1.91,-0.15
1676,1.0,0.388,0.0535,-0.00425,3.71,3.19
1677,1.0,0.09625,0.041,-0.00825,1.91,-0.15
1678,1.0,0.342,0.06925,-0.15925,3.78,3.2
1679,1.0,0.09625,0.041,-0.00825,1.91,-0.15
1680,1.0,0.2495,0.1145,-0.31425,3.82,3.21
1681,1.0,0.09625,0.041,-0.00825,1.91,-0.15
1682,1.0,0.1645,0.17875,-0.49525,3.86,3.23
1683,1.0,0.09625,0.041,-0.00825,1.91,-0.15
1684,1.0,0.1645,0.17875,-0.49525,3.86,3.23
1685,1.0,0.09625,0.041,-0.00825,1.91,-0.15
1686,1.0,0.04975,0.208,-0.59375,3.88,3.25
1687,1.0,0.09625,0.041,-0.00825,1.91,-0.15
1688,1.0,0.04975,0.208,-0.59375,3.88,3.25
1689,1.0,0.09625,0.041,-0.00825,1.91,-0.15
1690,1.0,-0.02075,0.204,-0.6135,3.92,3.3
1691,1.0,0.1205,0.025,0.02425,1.96,-0.24
1692,1.0,-0.189,0.2185,-0.399,3.99,3.36
1693,1.0,0.1205,0.025,0.02425,1.96,-0.24
1694,1.0,-0.2395,0.365,-0.14025,4.12,3.53
1695,1.0,0.1205,0.025,0.02425,1.96,-0.24
1696,1.0,-0.28125,0.4215,0.007,4.25,3.74
1697,1.0,0.1205,0.025,0.02425,1.96,-0.24
1698,1.0,-0.28125,0.4215,0.007,4.25,3.74
1699,1.0,0.1205,0.025,0.02425,1.96,-0.24
1700,1.0,-0.262,0.449,0.153,4.32,3.87
1701,1.0,0.1205,0.025,0.02425,1.96,-0.24
1702,1.0,-0.262,0.449,0.153,4.32,3.87
1703,1.0,0.1205,0.025,0.02425,1.96,-0.24
1704,1.0,-0.2985,0.16875,0.10325,4.41,4.0
1705,1.0,0.1205,0.025,0.02425,1.96,-0.24
1706,1.0,-0.6305,-0.4975,0.42625,4.5,4.04
1707,1.0,-0.051,0.076,0.05,1.9,-0.4
1708,1.0,0.2195,-1.33275,1.026,4.65,3.88
1709,1.0,-0.051,0.076,0.05,1.9,-0.4
1710,1.0,0.057,-1.382,0.82775,4.77,3.7
1711,1.0,-0.051,0.076,0.05,1.9,-0.4
1712,1.0,0.66525,-0.15625,0.22925,4.7,3.13
1713,1.0,-0.051,0.076,0.05,1.9,-0.4
1714,1.0,0.66525,-0.15625,0.22925,4.7,3.13
1715,1.0,-0.051,0.076,0.05,1.9,-0.4
1716,1.0,-0.2525,0.267,-0.10675,4.6,2.71
1717,1.0,0.116,-0.015,0.239,1.9,-0.68
1718,1.0,-0.518,0.20975,-0.0795,4.63,2.42
1719,1.0,0.116,-0.015,0.239,1.9,-0.68
1720,1.0,-0.153,0.034,0.142,4.93,2.09
1721,1.0,0.116,-0.015,0.239,1.9,-0.68
1722,1.0,0.27425,0.0695,0.29475,5.19,1.9
1723,1.0,0.116,-0.015,0.239,1.9,-0.68
1724,1.0,0.0895,0.1625,0.3465,5.27,1.8
1725,1.0,-0.06975,-0.00075,0.40375,1.72,-0.72
1726,1.0,-0.065,0.1065,0.27125,5.22,1.75
1727,1.0,-0.06975,-0.00075,0.40375,1.72,-0.72
1728,1.0,-0.1845,0.04075,0.1965,5.11,1.7
1729,1.0,-0.06975,-0.00075,0.40375,1.72,-0.72
1730,1.0,-0.1845,0.04075,0.1965,5.11,1.7
1731,1.0,-0.06975,-0.00075,0.40375,1.72,-0.72
1732,1.0,-0.19425,-0.0025,0.027,5.0,1.67
1733,1.0,0.02475,0.01175,0.0555,1.29,-0.86
1734,1.0,-0.154,-0.00775,0.031,5.0,1.67
1735,1.0,0.02475,0.01175,0.0555,1.29,-0.86
1736,1.0,-0.01925,-0.04125,0.0455,5.06,1.64
1737,1.0,0.02475,0.01175,0.0555,1.29,-0.86
1738,1.0,0.09775,-0.06425,0.206,5.13,1.63
1739,1.0,0.02475,0.01175,0.0555,1.29,-0.86
1740,1.0,0.09775,-0.06425,0.206,5.13,1.63
1741,1.0,0.02475,0.01175,0.0555,1.29,-0.86
1742,1.0,0.0865,-0.07225,0.24975,5.17,1.62
1743,1.0,0.02475,0.01175,0.0555,1.29,-0.86
1744,1.0,0.076,-0.05825,0.1825,5.21,1.61
1745,1.0,0.02475,0.01175,0.0555,1.29,-0.86
1746,1.0,0.01025,-0.03675,0.12125,5.24,1.61
1747,1.0,0.1965,-0.015,-0.31225,1.18,-1.64
1748,1.0,-0.04475,-0.02375,0.012,5.23,1.63
1749,1.0,0.1965,-0.015,-0.31225,1.18,-1.64
1750,1.0,-0.0975,0.02175,-0.003,5.19,1.66
1751,1.0,0.1965,-0.015,-0.31225,1.18,-1.64
1752,1.0,-0.08125,0.009,-0.025,5.18,1.67
1753,1.0,0.1965,-0.015,-0.31225,1.18,-1.64
1754,1.0,-0.11975,0.04925,-0.00625,5.15,1.71
1755,1.0,0.1965,-0.015,-0.31225,1.18,-1.64
1756,1.0,-0.11975,0.04925,-0.00625,5.15,1.71
1757,1.0,0.1965,-0.015,-0.31225,1.18,-1.64
1758,1.0,-0.1125,0.06,0.04575,5.09,1.83
1759,1.0,0.23525,0.05025,-0.651,1.35,-2.19
1760,1.0,0.0005,-0.0035,0.0595,5.08,1.81
1761,1.0,0.23525,0.05025,-0.651,1.35,-2.19
1762,1.0,0.037,0.0135,0.09175,5.08,1.78
1763,1.0,0.23525,0.05025,-0.651,1.35,-2.19
1764,1.0,0.037,0.0135,0.09175,5.08,1.78
1765,1.0,0.23525,0.05025,-0.651,1.35,-2.19
1766,1.0,-0.08875,0.02725,0.09925,5.03,1.7
1767,1.0,0.0235,-0.06575,0.1515,1.11,-1.73
1768,1.0,-0.13125,0.00525,0.092,4.97,1.67
1769,1.0,0.0235,-0.06575,0.1515,1.11,-1.73
1770,1.0,-0.03775,-0.003,0.14675,4.94,1.65
1771,1.0,0.0235,-0.06575,0.1515,1.11,-1.73
1772,1.0,-0.0485,-0.02475,0.124,4.92,1.64
1773,1.0,0.0235,-0.06575,0.1515,1.11,-1.73
1774,1.0,0.03175,-0.00675,0.1325,4.91,1.63
1775,1.0,0.0235,-0.06575,0.1515,1.11,-1.73
1776,1.0,0.03175,-0.00675,0.1325,4.91,1.63
1777,1.0,0.0235,-0.06575,0.1515,1.11,-1.73
1778,1.0,0.061,-0.05,0.09875,4.9,1.63
1779,1.0,0.0235,-0.06575,0.1515,1.11,-1.73
1780,1.0,0.061,-0.05,0.09875,4.9,1.63
1781,1.0,0.0235,-0.06575,0.1515,1.11,-1.73
1782,1.0,0.00825,-0.0245,0.10075,4.9,1.64
1783,1.0,0.0235,-0.06575,0.1515,1.11,-1.73
1784,1.0,0.00825,-0.0245,0.10075,4.9,1.64
1785,1.0,0.0235,-0.06575,0.1515,1.11,-1.73
1786,1.0,-0.08875,-0.11475,0.08125,4.83,1.73
1787,1.0,0.30075,-0.01775,0.34875,1.07,-1.21
1788,1.0,-0.08025,-0.03925,0.079,4.79,1.77
1789,1.0,0.30075,-0.01775,0.34875,1.07,-1.21
1790,1.0,-0.15475,-0.0195,-0.055,4.7,1.9
1791,1.0,0.30075,-0.01775,0.34875,1.07,-1.21
1792,1.0,-0.11825,-0.083,0.08725,4.49,2.06
1793,1.0,0.30075,-0.01775,0.34875,1.07,-1.21
1794,1.0,-0.11825,-0.083,0.08725,4.49,2.06
1795,1.0,0.30075,-0.01775,0.34875,1.07,-1.21
1796,1.0,-0.15575,-0.0455,0.1265,4.42,2.1
1797,1.0,0.30075,-0.01775,0.34875,1.07,-1.21
1798,1.0,-0.114,-0.024,0.12975,4.21,2.19
1799,1.0,-0.23975,0.301,-0.42975,0.52,-0.98
1800,1.0,-0.15125,0.00025,0.36925,4.02,2.27
1801,1.0,-0.23975,0.301,-0.42975,0.52,-0.98
1802,1.0,-0.03625,-0.059,0.47225,3.78,2.38
1803,1.0,-0.23975,0.301,-0.42975,0.52,-0.98
1804,1.0,0.0145,-0.03425,0.44375,3.71,2.41
1805,1.0,-0.23975,0.301,-0.42975,0.52,-0.98
1806,1.0,-0.003,-0.099,0.28,3.59,2.44
1807,1.0,-0.23975,0.301,-0.42975,0.52,-0.98
1808,1.0,-0.0455,0.03875,0.355,3.42,2.42
1809,1.0,0.1665,0.041,-0.11675,0.25,-0.65
1810,1.0,-0.039,-0.06575,0.305,3.27,2.44
1811,1.0,0.1665,0.041,-0.11675,0.25,-0.65
1812,1.0,0.08125,-0.09675,0.2905,3.21,2.44
1813,1.0,0.1665,0.041,-0.11675,0.25,-0.65
1814,1.0,-0.0085,-0.037,0.21525,3.1,2.45
1815,1.0,0.1665,0.041,-0.11675,0.25,-0.65
1816,1.0,0.092,-0.07775,0.318,3.0,2.43
1817,1.0,0.1665,0.041,-0.11675,0.25,-0.65
1818,1.0,0.142,-0.07225,0.28175,2.96,2.42
1819,1.0,0.1665,0.041,-0.11675,0.25,-0.65
1820,1.0,0.1035,-0.06425,0.29325,2.93,2.41
1821,1.0,0.1665,0.041,-0.11675,0.25,-0.65
1822,1.0,0.1035,-0.06425,0.29325,2.93,2.41
1823,1.0,0.1665,0.041,-0.11675,0.25,-0.65
1824,1.0,0.10725,-0.0475,0.32125,2.89,2.41
1825,1.0,0.1665,0.041,-0.11675,0.25,-0.65
1826,1.0,0.082,-0.04625,0.286,2.85,2.42
1827,1.0,0.09775,-0.001,0.02525,0.27,-0.59
1828,1.0,0.04275,-0.07225,0.17975,2.73,2.41
1829,1.0,0.09775,-0.001,0.02525,0.27,-0.59
1830,1.0,0.0565,-0.05175,0.244,2.55,2.35
1831,1.0,0.09775,-0.001,0.02525,0.27,-0.59
1832,1.0,0.101,0.16275,0.0015,2.39,2.18
1833,1.0,0.10425,0.0355,0.0405,0.34,-0.61
1834,1.0,0.1245,0.15325,-0.11325,2.35,2.17
1835,1.0,0.10425,0.0355,0.0405,0.34,-0.61
1836,1.0,0.12775,0.257,-0.194,2.37,2.14
1837,1.0,0.10425,0.0355,0.0405,0.34,-0.61
1838,1.0,0.15725,0.28025,-0.22675,2.39,2.14
1839,1.0,0.10425,0.0355,0.0405,0.34,-0.61
1840,1.0,0.186,0.33175,-0.337,2.44,2.17
1841,1.0,0.10425,0.0355,0.0405,0.34,-0.61
1842,1.0,0.19925,0.346,-0.39625,2.48,2.2
1843,1.0,0.10425,0.0355,0.0405,0.34,-0.61
1844,1.0,0.1665,0.3625,-0.46575,2.51,2.22
1845,1.0,0.10425,0.0355,0.0405,0.34,-0.61
1846,1.0,0.1665,0.3625,-0.46575,2.51,2.22
1847,1.0,0.10425,0.0355,0.0405,0.34,-0.61
1848,1.0,0.10325,0.46925,-0.62825,2.61,2.34
1849,1.0,0.114,-0.07025,0.106,0.39,-0.68
1850,1.0,0.11925,0.427,-0.5965,2.74,2.51
1851,1.0,0.114,-0.07025,0.106,0.39,-0.68
1852,1.0,0.1075,0.42275,-0.46075,2.95,2.7
1853,1.0,0.114,-0.07025,0.106,0.39,-0.68
1854,1.0,0.08025,0.4465,-0.39975,3.02,2.79
1855,1.0,0.114,-0.07025,0.106,0.39,-0.68
1856,1.0,0.0665,0.4465,-0.35625,3.1,2.9
1857,1.0,0.114,-0.07025,0.106,0.39,-0.68
1858,1.0,0.0295,0.3535,-0.2895,3.17,2.99
1859,1.0,0.114,-0.07025,0.106,0.39,-0.68
1860,1.0,-0.03375,0.235,-0.10625,3.31,3.17
1861,1.0,0.09375,0.03025,-0.0065,0.41,-0.7
1862,1.0,-0.08975,0.156,0.0525,3.37,3.25
1863,1.0,0.09375,0.03025,-0.0065,0.41,-0.7
1864,1.0,-0.21675,0.041,0.2465,3.62,3.38
1865,1.0,0.09375,0.03025,-0.0065,0.41,-0.7
1866,1.0,-0.19975,0.09125,0.37325,4.04,2.99
1867,1.0,0.04325,0.00275,0.09025,0.36,-0.67
1868,1.0,-0.28725,0.0425,0.34175,4.11,2.92
1869,1.0,0.04325,0.00275,0.09025,0.36,-0.67
1870,1.0,-0.29325,0.14575,0.4665,4.15,2.85
1871,1.0,0.04325,0.00275,0.09025,0.36,-0.67
1872,1.0,-0.27575,0.10775,0.45475,4.16,2.86
1873,1.0,0.04325,0.00275,0.09025,0.36,-0.67
1874,1.0,-0.2965,0.14325,0.411,4.13,2.88
1875,1.0,0.04325,0.00275,0.09025,0.36,-0.67
1876,1.0,-0.4215,-0.175,0.256,3.92,2.96
1877,1.0,0.04325,0.00275,0.09025,0.36,-0.67
1878,1.0,1.604,-1.313,0.86725,4.45,1.92
1879,1.0,-0.02975,-0.0005,0.0455,0.22,-0.63
1880,1.0,-0.669,0.357,0.41,4.59,1.15
1881,1.0,-0.02975,-0.0005,0.0455,0.22,-0.63
1882,1.0,-0.87675,0.46175,0.34625,4.34,1.09
1883,1.0,-0.02975,-0.0005,0.0455,0.22,-0.63
1884,1.0,-0.857,0.404,0.176,4.15,1.05
1885,1.0,-0.02975,-0.0005,0.0455,0.22,-0.63
1886,1.0,-0.857,0.404,0.176,4.15,1.05
1887,1.0,-0.02975,-0.0005,0.0455,0.22,-0.63
1888,1.0,-0.66275,0.3125,0.00325,4.07,0.99
1889,1.0,-0.02975,-0.0005,0.0455,0.22,-0.63
1890,1.0,-0.66275,0.3125,0.00325,4.07,0.99
1891,1.0,-0.02975,-0.0005,0.0455,0.22,-0.63
1892,1.0,-0.446,0.185,-0.16525,4.08,0.93
1893,1.0,-0.02975,-0.0005,0.0455,0.22,-0.63
1894,1.0,-0.2135,-0.044,-0.26175,4.23,0.77
1895,1.0,-0.01675,0.02325,0.04325,0.33,-0.57
1896,1.0,-0.14625,-0.12075,-0.078,4.39,0.64
1897,1.0,-0.01675,0.02325,0.04325,0.33,-0.57
1898,1.0,0.39975,-0.21225,0.09125,4.68,0.48
1899,1.0,-0.01675,0.02325,0.04325,0.33,-0.57
1900,1.0,0.51425,-0.131,0.149,4.78,0.44
1901,1.0,-0.01675,0.02325,0.04325,0.33,-0.57
1902,1.0,0.47,-0.031,0.23175,4.86,0.4
1903,1.0,-0.01675,0.02325,0.04325,0.33,-0.57
1904,1.0,-0.43125,0.02775,0.22125,4.85,0.38
1905,1.0,-0.04125,-0.0305,0.341,0.29,-0.67
1906,1.0,-0.434,0.00625,0.1555,4.78,0.39
1907,1.0,-0.04125,-0.0305,0.341,0.29,-0.67
1908,1.0,-0.0775,0.0115,-0.05475,4.7,0.51
1909,1.0,-0.04125,-0.0305,0.341,0.29,-0.67
1910,1.0,0.00975,-0.014,-0.08275,4.73,0.59
1911,1.0,-0.04125,-0.0305,0.341,0.29,-0.67
1912,1.0,-0.06225,0.0095,-0.0325,4.75,0.63
1913,1.0,-0.04125,-0.0305,0.341,0.29,-0.67
1914,1.0,-0.06225,0.0095,-0.0325,4.75,0.63
1915,1.0,-0.04125,-0.0305,0.341,0.29,-0.67
1916,1.0,-0.0935,0.05175,0.0155,4.77,0.66
1917,1.0,-0.04125,-0.0305,0.341,0.29,-0.67
1918,1.0,-0.09225,0.07075,0.13875,4.79,0.7
1919,1.0,0.205,0.01175,0.224,0.39,-1.49
1920,1.0,-0.01975,0.065,0.2455,4.84,0.75
1921,1.0,0.205,0.01175,0.224,0.39,-1.49
1922,1.0,-0.026,0.03175,0.203,4.84,0.76
1923,1.0,0.205,0.01175,0.224,0.39,-1.49
1924,1.0,-0.133,0.0815,0.157,4.82,0.76
1925,1.0,0.205,0.01175,0.224,0.39,-1.49
1926,1.0,-0.11575,0.07725,0.1185,4.82,0.77
1927,1.0,0.205,0.01175,0.224,0.39,-1.49
1928,1.0,-0.11575,0.07725,0.1185,4.82,0.77
1929,1.0,0.205,0.01175,0.224,0.39,-1.49
1930,1.0,-0.10725,-0.03225,0.086,4.79,0.78
1931,1.0,0.185,0.045,-0.32425,0.94,-2.03
1932,1.0,-0.051,-0.10325,-0.03175,4.78,0.78
1933,1.0,0.185,0.045,-0.32425,0.94,-2.03
1934,1.0,-0.03725,-0.0665,-0.0725,4.77,0.77
1935,1.0,0.185,0.045,-0.32425,0.94,-2.03
1936,1.0,-0.07375,0.0725,-0.02075,4.76,0.79
1937,1.0,0.185,0.045,-0.32425,0.94,-2.03
1938,1.0,-0.098,-0.04425,0.07325,4.74,0.82
1939,1.0,0.185,0.045,-0.32425,0.94,-2.03
1940,1.0,-0.098,-0.04425,0.07325,4.74,0.82
1941,1.0,0.185,0.045,-0.32425,0.94,-2.03
1942,1.0,-0.04725,0.01375,0.24475,4.74,0.83
1943,1.0,0.185,0.045,-0.32425,0.94,-2.03
1944,1.0,-0.04725,0.01375,0.24475,4.74,0.83
1945,1.0,0.185,0.045,-0.32425,0.94,-2.03
1946,1.0,-0.06875,0.00975,0.21125,4.76,0.84
1947,1.0,0.185,0.045,-0.32425,0.94,-2.03
1948,1.0,-0.0245,-0.01625,0.12225,4.76,0.84
1949,1.0,0.03975,0.146,-0.5165,1.56,-2.13
1950,1.0,-0.029,0.0125,0.09225,4.77,0.83
1951,1.0,0.03975,0.146,-0.5165,1.56,-2.13
1952,1.0,-0.07575,0.048,0.02125,4.79,0.81
1953,1.0,0.03975,0.146,-0.5165,1.56,-2.13
1954,1.0,-0.09275,0.08275,-0.038,4.79,0.78
1955,1.0,0.03975,0.146,-0.5165,1.56,-2.13
1956,1.0,-0.09575,0.06725,-0.05425,4.79,0.77
1957,1.0,0.03975,0.146,-0.5165,1.56,-2.13
1958,1.0,-0.0735,0.07125,-0.0675,4.78,0.75
1959,1.0,0.03975,0.146,-0.5165,1.56,-2.13
1960,1.0,-0.0735,0.07125,-0.0675,4.78,0.75
1961,1.0,0.03975,0.146,-0.5165,1.56,-2.13
1962,1.0,-0.10925,0.0685,0.00525,4.78,0.74
1963,1.0,0.03975,0.146,-0.5165,1.56,-2.13
1964,1.0,-0.10925,0.0685,0.00525,4.78,0.74
1965,1.0,0.03975,0.146,-0.5165,1.56,-2.13
1966,1.0,-0.127,0.13175,0.01175,4.77,0.73
1967,1.0,0.03975,0.146,-0.5165,1.56,-2.13
1968,1.0,-0.13,0.054,0.07725,4.74,0.69
1969,1.0,-0.07575,0.0545,0.10975,1.9,-1.56
1970,1.0,-0.09675,0.01525,0.128,4.72,0.69
1971,1.0,-0.07575,0.0545,0.10975,1.9,-1.56
1972,1.0,0.0,-0.015,0.13275,4.69,0.68
1973,1.0,-0.07575,0.0545,0.10975,1.9,-1.56
1974,1.0,0.00825,-0.0095,0.189,4.67,0.67
1975,1.0,-0.07575,0.0545,0.10975,1.9,-1.56
1976,1.0,0.00075,-0.008,0.14825,4.65,0.67
1977,1.0,-0.07575,0.0545,0.10975,1.9,-1.56
1978,1.0,-0.04275,-0.0045,0.06575,4.58,0.62
1979,1.0,-0.07575,0.0545,0.10975,1.9,-1.56
1980,1.0,-0.05725,0.02375,0.05725,4.56,0.61
1981,1.0,0.0225,-0.074,0.24075,1.6,-1.0
1982,1.0,-0.0925,0.01625,-0.0055,4.52,0.58
1983,1.0,0.0225,-0.074,0.24075,1.6,-1.0
1984,1.0,-0.09325,0.00575,0.01925,4.44,0.57
1985,1.0,0.0225,-0.074,0.24075,1.6,-1.0
1986,1.0,-0.13325,0.05075,0.199,4.39,0.64
1987,1.0,0.0225,-0.074,0.24075,1.6,-1.0
1988,1.0,-0.13325,0.05075,0.199,4.39,0.64
1989,1.0,0.0225,-0.074,0.24075,1.6,-1.0
1990,1.0,-0.10575,0.05425,0.225,4.36,0.69
1991,1.0,0.0225,-0.074,0.24075,1.6,-1.0
1992,1.0,-0.0905,0.026,0.27525,4.34,0.76
1993,1.0,0.0225,-0.074,0.24075,1.6,-1.0
1994,1.0,-0.0905,0.026,0.27525,4.34,0.76
1995,1.0,0.0225,-0.074,0.24075,1.6,-1.0
1996,1.0,-0.1095,0.05675,0.25375,4.3,0.94
1997,1.0,0.29825,-0.033,-0.654,1.22,-0.79
1998,1.0,-0.1,0.081,0.14025,4.24,1.18
1999,1.0,0.29825,-0.033,-0.654,1.22,-0.79
2000,1.0,-0.06825,0.0435,0.06325,4.15,1.45
2001,1.0,0.29825,-0.033,-0.654,1.22,-0.79
2002,1.0,0.02175,-0.06825,0.00475,4.02,1.86
2003,1.0,0.29825,-0.033,-0.654,1.22,-0.79
2004,1.0,0.02175,-0.06825,0.00475,4.02,1.86
2005,1.0,0.29825,-0.033,-0.654,1.22,-0.79
2006,1.0,-0.011,-0.08275,-0.031,3.97,1.99
2007,1.0,0.29825,-0.033,-0.654,1.22,-0.79
2008,1.0,-0.0945,-0.07725,0.04,3.78,2.32
2009,1.0,0.12025,0.0675,0.261,0.6,0.06
2010,1.0,-0.10075,-0.02975,0.123,3.64,2.55
2011,1.0,0.12025,0.0675,0.261,0.6,0.06
2012,1.0,0.05575,0.016,0.1665,3.42,3.05
2013,1.0,0.12025,0.0675,0.261,0.6,0.06
2014,1.0,0.05575,0.016,0.1665,3.42,3.05
2015,1.0,0.12025,0.0675,0.261,0.6,0.06
2016,1.0,0.04,0.00325,0.232,3.38,3.15
2017,1.0,0.12025,0.0675,0.261,0.6,0.06
2018,1.0,0.08475,-0.39575,0.36,3.19,3.44
2019,1.0,0.12625,-0.02875,0.21675,0.61,0.23
2020,1.0,-0.286,-0.0315,0.608,2.99,3.46
2021,1.0,0.12625,-0.02875,0.21675,0.61,0.23
2022,1.0,0.1905,-0.00225,0.495,2.89,3.47
2023,1.0,0.12625,-0.02875,0.21675,0.61,0.23
2024,1.0,0.1905,-0.00225,0.495,2.89,3.47
2025,1.0,0.12625,-0.02875,0.21675,0.61,0.23
2026,1.0,0.1905,-0.00225,0.495,2.89,3.47
2027,1.0,0.12625,-0.02875,0.21675,0.61,0.23
2028,1.0,0.115,0.07125,0.37725,2.91,3.47
2029,1.0,0.12625,-0.02875,0.21675,0.61,0.23
2030,1.0,0.115,0.07125,0.37725,2.91,3.47
2031,1.0,0.12625,-0.02875,0.21675,0.61,0.23
2032,1.0,0.0335,0.085,0.42425,2.9,3.48
2033,1.0,0.12625,-0.02875,0.21675,0.61,0.23
2034,1.0,0.148,0.127,0.1555,2.86,3.57
2035,1.0,0.0385,0.0385,0.10375,0.57,-0.01
2036,1.0,0.15425,0.12375,0.1135,2.85,3.65
2037,1.0,0.0385,0.0385,0.10375,0.57,-0.01
2038,1.0,0.16675,0.12075,0.0765,2.85,3.7
2039,1.0,0.0385,0.0385,0.10375,0.57,-0.01
2040,1.0,0.185,0.10975,0.00225,2.87,3.82
2041,1.0,0.0385,0.0385,0.10375,0.57,-0.01
2042,1.0,0.185,0.10975,0.00225,2.87,3.82
2043,1.0,0.0385,0.0385,0.10375,0.57,-0.01
2044,1.0,0.1645,0.12575,-0.0485,3.02,4.2
2045,1.0,0.059,-0.02725,0.073,0.75,-0.44
2046,1.0,0.14825,0.11275,-0.0675,3.09,4.27
2047,1.0,0.059,-0.02725,0.073,0.75,-0.44
2048,1.0,0.12325,0.0775,-0.08225,3.25,4.41
2049,1.0,0.059,-0.02725,0.073,0.75,-0.44
2050,1.0,0.078,0.08875,-0.09625,3.33,4.48
2051,1.0,0.059,-0.02725,0.073,0.75,-0.44
2052,1.0,0.0825,0.086,-0.0935,3.51,4.63
2053,1.0,0.059,-0.02725,0.073,0.75,-0.44
