,activity,x-accel,y-accel,z-accel,y-gyr,z-gyr
2559,2.0,2.56525,-0.1335,0.856,-16.51,-4.76
2560,2.0,-2.1385,-1.0405,-3.51825,-38.81,-3.02
2561,2.0,2.56525,-0.1335,0.856,-16.51,-4.76
2562,2.0,-1.5195,1.16975,-3.1805,-38.45,-3.89
2563,2.0,2.56525,-0.1335,0.856,-16.51,-4.76
2564,2.0,-1.1115,3.0765,0.01475,-33.07,-4.05
2565,2.0,2.56525,-0.1335,0.856,-16.51,-4.76
2566,2.0,-1.03825,2.475,-0.0365,-31.67,-3.81
2567,2.0,2.45975,-1.424,2.293,-11.94,-4.58
2568,2.0,-0.95025,1.545,0.166,-28.98,-3.25
2569,2.0,2.45975,-1.424,2.293,-11.94,-4.58
2570,2.0,-2.032,0.66675,-0.569,-25.81,-2.34
2571,2.0,2.45975,-1.424,2.293,-11.94,-4.58
2572,2.0,-2.5335,-0.24775,-0.7185,-24.5,-2.06
2573,2.0,2.45975,-1.424,2.293,-11.94,-4.58
2574,2.0,-1.9295,-1.6265,-1.8385,-22.4,-1.76
2575,2.0,2.45975,-1.424,2.293,-11.94,-4.58
2576,2.0,-2.64725,-1.55125,-2.41775,-21.42,-1.83
2577,2.0,2.45975,-1.424,2.293,-11.94,-4.58
2578,2.0,-2.64725,-1.55125,-2.41775,-21.42,-1.83
2579,2.0,2.45975,-1.424,2.293,-11.94,-4.58
2580,2.0,-3.55275,-0.99225,-2.7585,-20.58,-1.86
2581,2.0,2.45975,-1.424,2.293,-11.94,-4.58
2582,2.0,-5.53375,-5.47425,-0.51025,-21.46,-1.78
2583,2.0,-4.17275,1.681,-5.937,-15.2,-9.1
2584,2.0,-0.175,3.6555,4.0735,-21.83,-1.81
2585,2.0,-4.17275,1.681,-5.937,-15.2,-9.1
2586,2.0,5.69,-1.664,-1.10875,-17.4,-1.91
2587,2.0,-4.17275,1.681,-5.937,-15.2,-9.1
2588,2.0,5.87925,-0.441,-2.1805,-15.09,-2.88
2589,2.0,-4.17275,1.681,-5.937,-15.2,-9.1
2590,2.0,-8.0175,-5.18275,-0.278,-12.83,-3.94
2591,2.0,-4.17275,1.681,-5.937,-15.2,-9.1
2592,2.0,7.75125,-5.5575,-0.3105,-12.71,-5.25
2593,2.0,-4.17275,1.681,-5.937,-15.2,-9.1
2594,2.0,4.30275,-6.78075,4.31275,-12.24,-3.31
2595,2.0,-4.17275,1.681,-5.937,-15.2,-9.1
2596,2.0,4.30275,-6.78075,4.31275,-12.24,-3.31
2597,2.0,-4.17275,1.681,-5.937,-15.2,-9.1
2598,2.0,-5.83,5.61225,5.6075,-18.28,-3.74
2599,2.0,-1.07725,1.4245,-0.256,-32.72,-13.6
2600,2.0,-1.1075,0.10525,2.3435,-18.15,-4.79
2601,2.0,-1.07725,1.4245,-0.256,-32.72,-13.6
2602,2.0,-1.623,0.02625,2.7065,-17.73,-4.32
2603,2.0,-1.07725,1.4245,-0.256,-32.72,-13.6
2604,2.0,-1.99575,0.30025,2.6665,-17.25,-3.74
2605,2.0,-1.07725,1.4245,-0.256,-32.72,-13.6
2606,2.0,-1.99575,0.30025,2.6665,-17.25,-3.74
2607,2.0,-1.07725,1.4245,-0.256,-32.72,-13.6
2608,2.0,-1.68725,0.83225,2.689,-16.55,-3.18
2609,2.0,-1.07725,1.4245,-0.256,-32.72,-13.6
2610,2.0,-1.68725,0.83225,2.689,-16.55,-3.18
2611,2.0,-1.07725,1.4245,-0.256,-32.72,-13.6
2612,2.0,-0.98575,0.89175,2.25525,-15.49,-2.68
2613,2.0,-1.07725,1.4245,-0.256,-32.72,-13.6
2614,2.0,3.4585,0.56375,-1.3765,-10.87,-1.76
2615,2.0,-0.9065,0.45275,-5.09625,-35.6,-13.34
2616,2.0,3.10225,0.892,0.1185,-10.47,-1.64
2617,2.0,-0.9065,0.45275,-5.09625,-35.6,-13.34
2618,2.0,1.70825,1.81425,-0.597,-11.48,-1.18
2619,2.0,-0.9065,0.45275,-5.09625,-35.6,-13.34
2620,2.0,1.56375,1.64075,0.00925,-12.54,-0.97
2621,2.0,-0.9065,0.45275,-5.09625,-35.6,-13.34
2622,2.0,0.994,1.99425,1.1725,-13.93,-0.74
2623,2.0,-0.9065,0.45275,-5.09625,-35.6,-13.34
2624,2.0,-2.4165,-4.82375,1.202,-22.4,-1.49
2625,2.0,-5.30725,-5.73375,-8.58875,-23.14,-9.05
2626,2.0,-3.21225,-2.07575,1.2535,-30.4,-4.71
2627,2.0,-5.30725,-5.73375,-8.58875,-23.14,-9.05
2628,2.0,-2.977,-0.819,0.408,-32.21,-5.08
2629,2.0,-5.30725,-5.73375,-8.58875,-23.14,-9.05
2630,2.0,-2.977,-0.819,0.408,-32.21,-5.08
2631,2.0,-5.30725,-5.73375,-8.58875,-23.14,-9.05
2632,2.0,-1.84375,0.56225,-0.81375,-33.8,-5.1
2633,2.0,-5.30725,-5.73375,-8.58875,-23.14,-9.05
2634,2.0,-0.49275,3.526,6.06575,-35.53,-2.25
2635,2.0,1.66725,-3.12875,4.103,-11.95,-3.36
2636,2.0,-6.2275,-3.49925,0.12975,-34.11,1.19
2637,2.0,1.66725,-3.12875,4.103,-11.95,-3.36
2638,2.0,5.94175,-1.57675,-8.57,-29.58,0.29
2639,2.0,1.66725,-3.12875,4.103,-11.95,-3.36
2640,2.0,2.782,-2.4065,-6.72025,-27.36,-1.17
2641,2.0,1.66725,-3.12875,4.103,-11.95,-3.36
2642,2.0,-4.43275,-0.79025,-0.70975,-25.57,-3.07
2643,2.0,1.66725,-3.12875,4.103,-11.95,-3.36
2644,2.0,-6.7725,3.0615,0.63175,-28.47,-1.91
2645,2.0,1.66725,-3.12875,4.103,-11.95,-3.36
2646,2.0,-6.7725,3.0615,0.63175,-28.47,-1.91
2647,2.0,1.66725,-3.12875,4.103,-11.95,-3.36
2648,2.0,-4.59025,1.38025,4.279,-30.38,-0.79
2649,2.0,1.66725,-3.12875,4.103,-11.95,-3.36
2650,2.0,-7.47125,-6.6185,-5.8005,-29.93,-0.68
2651,2.0,1.763,-2.44675,-1.22075,-14.32,-6.76
2652,2.0,-8.176,-3.82375,1.4075,-24.54,-2.75
2653,2.0,1.763,-2.44675,-1.22075,-14.32,-6.76
2654,2.0,6.27775,-1.6375,2.329,-22.62,-2.88
2655,2.0,1.763,-2.44675,-1.22075,-14.32,-6.76
2656,2.0,-0.55825,4.996,4.81475,-24.1,-2.67
2657,2.0,1.763,-2.44675,-1.22075,-14.32,-6.76
2658,2.0,-0.55825,4.996,4.81475,-24.1,-2.67
2659,2.0,1.763,-2.44675,-1.22075,-14.32,-6.76
2660,2.0,-2.91675,5.2825,0.621,-25.86,-2.67
2661,2.0,1.763,-2.44675,-1.22075,-14.32,-6.76
2662,2.0,-2.91675,5.2825,0.621,-25.86,-2.67
2663,2.0,1.763,-2.44675,-1.22075,-14.32,-6.76
2664,2.0,-4.4845,2.759,-4.51225,-26.57,-2.53
2665,2.0,1.763,-2.44675,-1.22075,-14.32,-6.76
2666,2.0,-4.4845,2.759,-4.51225,-26.57,-2.53
2667,2.0,1.763,-2.44675,-1.22075,-14.32,-6.76
2668,2.0,-1.533,-1.41475,-3.105,-26.25,-2.67
2669,2.0,1.763,-2.44675,-1.22075,-14.32,-6.76
2670,2.0,3.4315,-0.714,2.0695,-24.48,-3.1
2671,2.0,-2.99125,0.20075,1.105,-25.39,-10.21
2672,2.0,-1.13075,1.167,5.53725,-25.67,-1.35
2673,2.0,-2.99125,0.20075,1.105,-25.39,-10.21
2674,2.0,-0.41025,1.42575,5.19075,-25.75,-1.19
2675,2.0,-2.99125,0.20075,1.105,-25.39,-10.21
2676,2.0,2.6985,0.8275,1.88775,-25.12,-0.6
2677,2.0,-2.99125,0.20075,1.105,-25.39,-10.21
2678,2.0,4.9105,0.451,2.69275,-24.94,-0.09
2679,2.0,-2.99125,0.20075,1.105,-25.39,-10.21
2680,2.0,6.27825,1.23675,2.04825,-24.6,0.18
2681,2.0,-2.99125,0.20075,1.105,-25.39,-10.21
2682,2.0,-2.1805,2.25675,-5.3135,-24.11,0.39
2683,2.0,-0.008,-0.3135,-3.67875,-24.82,-14.76
2684,2.0,1.7475,0.66275,4.13725,-24.77,0.65
2685,2.0,-0.008,-0.3135,-3.67875,-24.82,-14.76
2686,2.0,-3.4985,-3.529,-6.76325,-25.65,0.33
2687,2.0,-0.008,-0.3135,-3.67875,-24.82,-14.76
2688,2.0,-4.84025,-5.03075,-2.86725,-28.19,-1.83
2689,2.0,-0.008,-0.3135,-3.67875,-24.82,-14.76
2690,2.0,-4.84025,-5.03075,-2.86725,-28.19,-1.83
2691,2.0,-0.008,-0.3135,-3.67875,-24.82,-14.76
2692,2.0,-3.6855,-1.95475,-0.8205,-29.47,-2.72
2693,2.0,-0.008,-0.3135,-3.67875,-24.82,-14.76
2694,2.0,-3.6855,-1.95475,-0.8205,-29.47,-2.72
2695,2.0,-0.008,-0.3135,-3.67875,-24.82,-14.76
2696,2.0,0.495,0.6995,2.697,-31.97,-0.85
2697,2.0,6.0395,1.4485,-2.0535,-15.17,-8.23
2698,2.0,1.976,-1.155,0.3805,-33.01,0.81
2699,2.0,6.0395,1.4485,-2.0535,-15.17,-8.23
2700,2.0,2.33375,-1.43125,-1.9195,-32.92,-0.21
2701,2.0,6.0395,1.4485,-2.0535,-15.17,-8.23
2702,2.0,1.68475,-1.48,-2.903,-32.75,-1.26
2703,2.0,6.0395,1.4485,-2.0535,-15.17,-8.23
2704,2.0,-0.50925,0.49525,-3.6195,-33.02,-3.74
2705,2.0,6.0395,1.4485,-2.0535,-15.17,-8.23
2706,2.0,-0.82125,1.5085,-2.803,-33.45,-4.58
2707,2.0,0.2705,1.554,-0.8515,-15.51,-6.64
2708,2.0,-0.785,2.447,-1.41925,-33.92,-5.14
2709,2.0,0.2705,1.554,-0.8515,-15.51,-6.64
2710,2.0,-1.346,0.64025,-1.0315,-33.68,-5.45
2711,2.0,0.2705,1.554,-0.8515,-15.51,-6.64
2712,2.0,-0.631,1.189,-0.53075,-33.28,-5.85
2713,2.0,0.2705,1.554,-0.8515,-15.51,-6.64
2714,2.0,0.1345,2.797,-1.30825,-31.06,-5.97
2715,2.0,0.2705,1.554,-0.8515,-15.51,-6.64
2716,2.0,0.7845,3.49375,-1.783,-29.46,-5.51
2717,2.0,0.2705,1.554,-0.8515,-15.51,-6.64
2718,2.0,0.7845,3.49375,-1.783,-29.46,-5.51
2719,2.0,0.2705,1.554,-0.8515,-15.51,-6.64
2720,2.0,1.71425,2.8485,-1.786,-27.58,-4.78
2721,2.0,0.2705,1.554,-0.8515,-15.51,-6.64
2722,2.0,1.71425,2.8485,-1.786,-27.58,-4.78
2723,2.0,0.2705,1.554,-0.8515,-15.51,-6.64
2724,2.0,0.5665,-0.09575,-1.6495,-25.74,-4.29
2725,2.0,0.2705,1.554,-0.8515,-15.51,-6.64
2726,2.0,0.5665,-0.09575,-1.6495,-25.74,-4.29
2727,2.0,0.2705,1.554,-0.8515,-15.51,-6.64
2728,2.0,-1.85575,-1.449,-1.10175,-24.41,-4.19
2729,2.0,0.459,-0.07725,1.321,-11.95,-6.37
2730,2.0,-6.68,3.7925,3.88625,-24.22,-3.92
2731,2.0,0.459,-0.07725,1.321,-11.95,-6.37
2732,2.0,-0.02875,5.5765,3.778,-24.42,-2.65
2733,2.0,0.459,-0.07725,1.321,-11.95,-6.37
2734,2.0,6.77575,-1.4685,-3.4275,-20.39,-2.45
2735,2.0,0.459,-0.07725,1.321,-11.95,-6.37
2736,2.0,3.2495,-2.40775,-3.95725,-18.29,-3.57
2737,2.0,0.459,-0.07725,1.321,-11.95,-6.37
2738,2.0,2.861,-2.905,0.48225,-17.36,-4.79
2739,2.0,0.459,-0.07725,1.321,-11.95,-6.37
2740,2.0,2.861,-2.905,0.48225,-17.36,-4.79
2741,2.0,0.459,-0.07725,1.321,-11.95,-6.37
2742,2.0,4.09275,-2.4625,-0.049,-17.49,-6.6
2743,2.0,3.01975,-0.104,2.5755,-13.72,-8.56
2744,2.0,-4.43775,-0.21125,-5.41675,-20.31,-5.03
2745,2.0,3.01975,-0.104,2.5755,-13.72,-8.56
2746,2.0,-0.52875,1.38575,-5.835,-20.43,-5.38
2747,2.0,3.01975,-0.104,2.5755,-13.72,-8.56
2748,2.0,1.5395,-0.531,-1.62575,-19.99,-5.27
2749,2.0,3.01975,-0.104,2.5755,-13.72,-8.56
2750,2.0,1.5395,-0.531,-1.62575,-19.99,-5.27
2751,2.0,3.01975,-0.104,2.5755,-13.72,-8.56
2752,2.0,0.37025,-1.331,1.10075,-19.67,-5.22
2753,2.0,3.01975,-0.104,2.5755,-13.72,-8.56
2754,2.0,-0.92775,0.206,2.422,-18.91,-4.42
2755,2.0,-1.36,1.1495,-3.72225,-26.33,-10.38
2756,2.0,0.764,0.53425,1.84275,-17.49,-3.81
2757,2.0,-1.36,1.1495,-3.72225,-26.33,-10.38
2758,2.0,1.32725,1.04525,0.079,-15.5,-3.72
2759,2.0,-1.36,1.1495,-3.72225,-26.33,-10.38
2760,2.0,1.0925,0.85025,0.51475,-14.78,-3.72
2761,2.0,-1.36,1.1495,-3.72225,-26.33,-10.38
2762,2.0,1.32325,3.5245,0.9975,-14.85,-3.52
2763,2.0,-1.36,1.1495,-3.72225,-26.33,-10.38
2764,2.0,1.32325,3.5245,0.9975,-14.85,-3.52
2765,2.0,-1.36,1.1495,-3.72225,-26.33,-10.38
2766,2.0,0.62225,1.88325,1.577,-15.06,-3.09
2767,2.0,-1.36,1.1495,-3.72225,-26.33,-10.38
2768,2.0,3.30475,2.41875,1.78225,-16.4,-2.61
2769,2.0,0.99125,0.3965,-4.01975,-25.44,-10.77
2770,2.0,1.1105,2.16425,1.6475,-18.26,-2.63
2771,2.0,0.99125,0.3965,-4.01975,-25.44,-10.77
2772,2.0,0.063,-0.58475,-0.45675,-23.04,-2.54
2773,2.0,0.99125,0.3965,-4.01975,-25.44,-10.77
2774,2.0,-3.32525,-1.654,-0.2885,-26.62,-3.85
2775,2.0,0.99125,0.3965,-4.01975,-25.44,-10.77
2776,2.0,-3.32525,-1.654,-0.2885,-26.62,-3.85
2777,2.0,0.99125,0.3965,-4.01975,-25.44,-10.77
2778,2.0,-3.03875,0.3745,1.194,-28.7,-4.2
2779,2.0,0.99125,0.3965,-4.01975,-25.44,-10.77
2780,2.0,-0.5315,0.50125,0.20775,-32.68,-3.24
2781,2.0,1.4465,-2.0725,2.76475,-16.0,-1.15
2782,2.0,-0.70725,-0.39975,-1.9495,-34.32,-2.09
2783,2.0,1.4465,-2.0725,2.76475,-16.0,-1.15
2784,2.0,-1.4225,-0.733,-3.3905,-35.97,-0.26
2785,2.0,1.4465,-2.0725,2.76475,-16.0,-1.15
2786,2.0,-2.2605,-0.015,-4.29575,-36.05,0.89
2787,2.0,1.4465,-2.0725,2.76475,-16.0,-1.15
2788,2.0,-2.2605,-0.015,-4.29575,-36.05,0.89
2789,2.0,1.4465,-2.0725,2.76475,-16.0,-1.15
2790,2.0,-2.2605,-0.015,-4.29575,-36.05,0.89
2791,2.0,1.4465,-2.0725,2.76475,-16.0,-1.15
2792,2.0,-2.5605,-0.0035,-4.69825,-35.97,1.56
2793,2.0,1.4465,-2.0725,2.76475,-16.0,-1.15
2794,2.0,-2.5605,-0.0035,-4.69825,-35.97,1.56
2795,2.0,1.4465,-2.0725,2.76475,-16.0,-1.15
2796,2.0,-1.953,-0.51725,-4.624,-35.89,2.17
2797,2.0,1.4465,-2.0725,2.76475,-16.0,-1.15
2798,2.0,-1.102,-2.2585,-3.48575,-35.5,2.04
2799,2.0,-1.6465,1.53125,1.46575,-14.93,-4.01
2800,2.0,-2.3125,-2.685,-2.2115,-35.25,0.1
2801,2.0,-1.6465,1.53125,1.46575,-14.93,-4.01
2802,2.0,-2.6685,1.59975,0.01,-35.68,-0.53
2803,2.0,-1.6465,1.53125,1.46575,-14.93,-4.01
2804,2.0,0.36025,0.21825,-2.23475,-35.94,2.46
2805,2.0,-1.6465,1.53125,1.46575,-14.93,-4.01
2806,2.0,1.17475,1.255,-4.433,-35.43,3.12
2807,2.0,-1.6465,1.53125,1.46575,-14.93,-4.01
2808,2.0,-2.3875,-1.64675,-9.1905,-32.14,3.47
2809,2.0,1.67225,0.1385,-0.09725,-12.72,-6.74
2810,2.0,-2.71975,6.889,-8.60775,-34.74,3.96
2811,2.0,1.67225,0.1385,-0.09725,-12.72,-6.74
2812,2.0,8.13775,-6.198,0.42575,-32.38,5.73
2813,2.0,1.67225,0.1385,-0.09725,-12.72,-6.74
2814,2.0,6.20625,-6.117,1.09275,-29.45,4.09
2815,2.0,1.67225,0.1385,-0.09725,-12.72,-6.74
2816,2.0,2.8655,0.93325,1.2505,-27.17,1.93
2817,2.0,1.67225,0.1385,-0.09725,-12.72,-6.74
2818,2.0,2.8655,0.93325,1.2505,-27.17,1.93
2819,2.0,1.67225,0.1385,-0.09725,-12.72,-6.74
2820,2.0,-1.2185,0.8685,2.53725,-26.01,1.65
2821,2.0,0.093,0.23675,-0.80475,-23.57,-9.76
2822,2.0,1.95075,-0.56625,2.0915,-24.47,0.89
2823,2.0,0.093,0.23675,-0.80475,-23.57,-9.76
2824,2.0,1.24775,0.58125,4.188,-23.44,1.29
2825,2.0,0.093,0.23675,-0.80475,-23.57,-9.76
2826,2.0,-0.408,1.0755,4.9305,-22.47,2.27
2827,2.0,0.093,0.23675,-0.80475,-23.57,-9.76
2828,2.0,-0.408,1.0755,4.9305,-22.47,2.27
2829,2.0,0.093,0.23675,-0.80475,-23.57,-9.76
2830,2.0,0.55575,0.787,4.51875,-21.78,2.45
2831,2.0,0.093,0.23675,-0.80475,-23.57,-9.76
2832,2.0,1.69925,0.14125,1.54275,-20.7,2.42
2833,2.0,0.093,0.23675,-0.80475,-23.57,-9.76
2834,2.0,1.69925,0.14125,1.54275,-20.7,2.42
2835,2.0,0.093,0.23675,-0.80475,-23.57,-9.76
2836,2.0,2.222,1.23325,-0.5465,-17.49,2.6
2837,2.0,-1.379,0.997,-2.13125,-25.47,-9.86
2838,2.0,1.4515,0.30675,-1.6185,-17.56,3.35
2839,2.0,-1.379,0.997,-2.13125,-25.47,-9.86
2840,2.0,-0.2445,-0.9475,-2.4425,-19.16,3.41
2841,2.0,-1.379,0.997,-2.13125,-25.47,-9.86
2842,2.0,-0.2515,0.54625,-0.70325,-30.8,2.62
2843,2.0,-1.471,-1.5185,-2.44175,-14.36,-4.69
2844,2.0,1.513,0.74825,-0.085,-33.26,4.11
2845,2.0,-1.471,-1.5185,-2.44175,-14.36,-4.69
2846,2.0,1.4165,0.0335,-0.4615,-34.09,4.3
2847,2.0,-1.471,-1.5185,-2.44175,-14.36,-4.69
2848,2.0,0.76275,-0.406,-2.33775,-35.68,3.85
2849,2.0,-1.471,-1.5185,-2.44175,-14.36,-4.69
2850,2.0,0.9995,-0.438,-3.14425,-37.09,2.67
2851,2.0,-0.72175,1.377,0.502,-9.66,-0.36
2852,2.0,0.6885,-0.3615,-3.0805,-37.37,-0.37
2853,2.0,-0.72175,1.377,0.502,-9.66,-0.36
2854,2.0,0.33175,-0.43375,-3.0625,-36.96,-1.54
2855,2.0,-0.72175,1.377,0.502,-9.66,-0.36
2856,2.0,-1.19,-0.06125,-1.791,-35.75,-3.62
2857,2.0,-0.72175,1.377,0.502,-9.66,-0.36
2858,2.0,-1.553,0.6845,-0.73975,-35.09,-4.33
2859,2.0,-0.72175,1.377,0.502,-9.66,-0.36
2860,2.0,-1.0585,0.815,0.0185,-30.86,-3.45
2861,2.0,1.2675,-0.95425,1.00575,-9.04,-1.98
2862,2.0,-1.37225,0.123,-0.308,-29.41,-3.05
2863,2.0,1.2675,-0.95425,1.00575,-9.04,-1.98
2864,2.0,-4.3025,-1.8515,-0.638,-27.04,-2.68
2865,2.0,1.2675,-0.95425,1.00575,-9.04,-1.98
2866,2.0,-1.92075,1.74425,-0.15425,-26.82,-1.99
2867,2.0,1.2675,-0.95425,1.00575,-9.04,-1.98
2868,2.0,2.752,0.03075,-2.17625,-23.48,-2.54
2869,2.0,1.542,0.8975,-0.1905,-8.02,-6.23
2870,2.0,1.32075,-0.92075,1.674,-22.29,-4.39
2871,2.0,1.542,0.8975,-0.1905,-8.02,-6.23
2872,2.0,1.933,2.4685,3.65225,-24.06,-3.83
2873,2.0,1.542,0.8975,-0.1905,-8.02,-6.23
2874,2.0,-0.35375,3.505,1.7375,-23.22,-3.14
2875,2.0,1.542,0.8975,-0.1905,-8.02,-6.23
2876,2.0,-0.35375,3.505,1.7375,-23.22,-3.14
2877,2.0,1.542,0.8975,-0.1905,-8.02,-6.23
2878,2.0,0.78075,-0.45525,2.427,-22.97,-2.81
2879,2.0,-0.6815,0.1325,0.031,-20.9,-8.98
2880,2.0,0.1905,0.816,4.6025,-22.24,-1.65
2881,2.0,-0.6815,0.1325,0.031,-20.9,-8.98
2882,2.0,2.4015,3.24075,3.40825,-20.71,-1.28
2883,2.0,-0.6815,0.1325,0.031,-20.9,-8.98
2884,2.0,0.958,2.66375,-0.5475,-18.66,-0.88
2885,2.0,-0.6815,0.1325,0.031,-20.9,-8.98
2886,2.0,2.08875,1.76,-0.45025,-18.3,-0.28
2887,2.0,-0.6815,0.1325,0.031,-20.9,-8.98
2888,2.0,3.38525,0.85825,-0.30625,-18.17,0.11
2889,2.0,-0.6815,0.1325,0.031,-20.9,-8.98
2890,2.0,3.86325,0.3955,-0.49425,-18.19,0.32
2891,2.0,-3.56575,0.39875,1.08125,-15.28,-7.09
2892,2.0,3.5075,-0.989,-1.2395,-18.39,0.32
2893,2.0,-3.56575,0.39875,1.08125,-15.28,-7.09
2894,2.0,-0.89775,-3.65075,-2.49525,-19.88,-0.34
2895,2.0,-3.56575,0.39875,1.08125,-15.28,-7.09
2896,2.0,-2.60325,-2.9565,-1.9485,-21.54,-0.89
2897,2.0,-3.56575,0.39875,1.08125,-15.28,-7.09
2898,2.0,-3.684,-2.299,-1.29925,-24.92,-1.91
2899,2.0,-3.56575,0.39875,1.08125,-15.28,-7.09
2900,2.0,-4.084,-1.82675,-1.386,-28.0,-3.41
2901,2.0,-3.56575,0.39875,1.08125,-15.28,-7.09
2902,2.0,-4.084,-1.82675,-1.386,-28.0,-3.41
2903,2.0,-3.56575,0.39875,1.08125,-15.28,-7.09
2904,2.0,-3.61525,-0.4715,-1.6595,-29.44,-3.9
2905,2.0,-3.56575,0.39875,1.08125,-15.28,-7.09
2906,2.0,-2.61725,0.186,-1.4755,-30.71,-4.03
2907,2.0,-3.56575,0.39875,1.08125,-15.28,-7.09
2908,2.0,-2.61725,0.186,-1.4755,-30.71,-4.03
2909,2.0,-3.56575,0.39875,1.08125,-15.28,-7.09
2910,2.0,1.131,-0.329,-3.4155,-35.67,0.62
2911,2.0,4.51275,2.0005,-4.72825,-13.08,-6.2
2912,2.0,1.131,-0.329,-3.4155,-35.67,0.62
2913,2.0,4.51275,2.0005,-4.72825,-13.08,-6.2
2914,2.0,0.2205,-1.08375,-3.76125,-35.8,-0.38
2915,2.0,4.51275,2.0005,-4.72825,-13.08,-6.2
2916,2.0,0.2205,-1.08375,-3.76125,-35.8,-0.38
2917,2.0,4.51275,2.0005,-4.72825,-13.08,-6.2
2918,2.0,-0.0395,1.6055,-0.1215,-32.74,0.53
2919,2.0,0.73925,-5.70825,4.0655,-13.3,-0.57
2920,2.0,0.32525,0.273,1.87225,-27.36,1.12
2921,2.0,0.73925,-5.70825,4.0655,-13.3,-0.57
2922,2.0,-0.93975,-1.847,2.53375,-23.39,1.56
2923,2.0,0.73925,-5.70825,4.0655,-13.3,-0.57
2924,2.0,-2.747,-2.9135,2.3095,-21.98,1.57
2925,2.0,1.75225,-0.0455,-0.14125,-11.31,-3.67
2926,2.0,-5.19225,-2.89175,0.5495,-21.23,1.01
2927,2.0,1.75225,-0.0455,-0.14125,-11.31,-3.67
2928,2.0,-5.1755,-1.53975,-1.44275,-21.53,0.94
2929,2.0,1.75225,-0.0455,-0.14125,-11.31,-3.67
2930,2.0,-4.52875,0.43575,-2.2045,-22.84,1.61
2931,2.0,1.75225,-0.0455,-0.14125,-11.31,-3.67
2932,2.0,-3.112,-0.12975,-2.81475,-24.3,2.52
2933,2.0,1.75225,-0.0455,-0.14125,-11.31,-3.67
2934,2.0,-2.24875,7.97875,-5.7255,-19.12,2.31
2935,2.0,-0.64525,0.5075,1.18,-18.16,-7.79
2936,2.0,4.541,-3.161,0.85625,-18.77,-0.34
2937,2.0,-0.64525,0.5075,1.18,-18.16,-7.79
2938,2.0,3.1995,-1.46825,3.4315,-18.81,-0.72
2939,2.0,-0.64525,0.5075,1.18,-18.16,-7.79
2940,2.0,0.81575,3.45725,3.90925,-18.99,0.2
2941,2.0,-0.64525,0.5075,1.18,-18.16,-7.79
2942,2.0,1.3365,3.062,3.891,-20.15,1.95
2943,2.0,-0.64525,0.5075,1.18,-18.16,-7.79
2944,2.0,1.3365,3.062,3.891,-20.15,1.95
2945,2.0,-0.64525,0.5075,1.18,-18.16,-7.79
2946,2.0,-0.37525,2.1535,4.6115,-20.37,2.14
2947,2.0,-0.64525,0.5075,1.18,-18.16,-7.79
2948,2.0,-1.7965,0.57525,4.62225,-21.26,1.84
2949,2.0,-0.64525,0.5075,1.18,-18.16,-7.79
2950,2.0,-5.10975,-0.46425,-0.56,-22.53,1.21
2951,2.0,-0.64525,0.5075,1.18,-18.16,-7.79
2952,2.0,-4.79775,-1.3025,-3.938,-23.64,0.94
2953,2.0,-0.4325,1.11125,-2.31575,-29.43,-14.34
2954,2.0,2.26675,-1.1315,1.69775,-23.21,1.1
2955,2.0,-0.4325,1.11125,-2.31575,-29.43,-14.34
2956,2.0,0.82625,0.70925,4.3455,-21.1,1.19
2957,2.0,-0.4325,1.11125,-2.31575,-29.43,-14.34
2958,2.0,1.79925,1.021,2.49575,-19.48,0.91
2959,2.0,-0.4325,1.11125,-2.31575,-29.43,-14.34
2960,2.0,1.64425,2.66625,-0.54375,-18.8,1.03
2961,2.0,-0.4325,1.11125,-2.31575,-29.43,-14.34
2962,2.0,1.64425,2.66625,-0.54375,-18.8,1.03
2963,2.0,-0.4325,1.11125,-2.31575,-29.43,-14.34
2964,2.0,2.49125,2.21225,-1.86975,-18.68,1.64
2965,2.0,-0.4325,1.11125,-2.31575,-29.43,-14.34
2966,2.0,1.38025,1.3965,0.6135,-19.89,1.66
2967,2.0,-1.6645,-0.07025,0.21325,-21.99,-9.06
2968,2.0,0.39025,0.6225,-0.00225,-20.8,1.58
2969,2.0,-1.6645,-0.07025,0.21325,-21.99,-9.06
2970,2.0,-2.94825,-1.55275,-2.939,-23.39,1.38
2971,2.0,-1.6645,-0.07025,0.21325,-21.99,-9.06
2972,2.0,-1.963,-1.20675,-1.949,-25.0,1.32
2973,2.0,-1.6645,-0.07025,0.21325,-21.99,-9.06
2974,2.0,-2.7615,0.32425,0.029,-27.47,1.91
2975,2.0,-1.6645,-0.07025,0.21325,-21.99,-9.06
2976,2.0,-2.7615,0.32425,0.029,-27.47,1.91
2977,2.0,-1.6645,-0.07025,0.21325,-21.99,-9.06
2978,2.0,-1.24375,0.27875,0.681,-28.46,2.65
2979,2.0,-1.6645,-0.07025,0.21325,-21.99,-9.06
2980,2.0,-1.24375,0.27875,0.681,-28.46,2.65
2981,2.0,-1.6645,-0.07025,0.21325,-21.99,-9.06
2982,2.0,-0.6665,0.393,0.1875,-29.13,3.45
2983,2.0,-1.6645,-0.07025,0.21325,-21.99,-9.06
2984,2.0,-0.20175,-0.82425,-0.737,-30.95,5.59
2985,2.0,-0.718,1.303,2.46375,-10.85,-4.11
2986,2.0,0.4895,-2.55225,-0.75375,-33.4,5.46
