,activity,x-accel,y-accel,z-accel,y-gyr,z-gyr
935,0.0,0.00775,0.018,0.02075,0.06,-0.08
936,0.0,0.03475,-0.02575,0.05025,0.18,0.06
937,0.0,0.00775,0.018,0.02075,0.06,-0.08
938,0.0,-0.00075,-0.0025,0.02975,0.18,0.08
939,0.0,0.004,-0.0055,0.04475,0.06,-0.08
940,0.0,0.024,0.0,0.00775,0.17,0.09
941,0.0,0.004,-0.0055,0.04475,0.06,-0.08
942,0.0,0.03675,-0.01675,0.04325,0.17,0.11
943,0.0,0.004,-0.0055,0.04475,0.06,-0.08
944,0.0,-0.0095,0.025,0.11025,0.17,0.13
945,0.0,0.004,-0.0055,0.04475,0.06,-0.08
946,0.0,-0.0095,0.025,0.11025,0.17,0.13
947,0.0,0.004,-0.0055,0.04475,0.06,-0.08
948,0.0,0.0075,-0.0075,0.01175,0.18,0.15
949,0.0,-0.00275,0.0175,0.036,0.05,-0.08
950,0.0,0.013,-0.0125,0.01225,0.17,0.16
951,0.0,-0.00275,0.0175,0.036,0.05,-0.08
952,0.0,-0.0055,0.02525,0.02725,0.18,0.16
953,0.0,-0.00275,0.0175,0.036,0.05,-0.08
954,0.0,0.001,0.0085,0.06775,0.18,0.17
955,0.0,-0.00275,0.0175,0.036,0.05,-0.08
956,0.0,0.0185,0.01075,0.07725,0.18,0.17
957,0.0,-0.00275,0.0175,0.036,0.05,-0.08
958,0.0,0.04225,0.0035,0.10375,0.18,0.18
959,0.0,-0.00275,0.0175,0.036,0.05,-0.08
960,0.0,0.04225,0.0035,0.10375,0.18,0.18
961,0.0,-0.00275,0.0175,0.036,0.05,-0.08
962,0.0,0.03375,-0.06575,0.0615,0.19,0.18
963,0.0,-0.00275,0.0175,0.036,0.05,-0.08
964,0.0,-0.01875,-0.02,0.0195,0.18,0.22
965,0.0,-0.0045,-0.00375,0.05025,0.06,-0.08
966,0.0,0.02025,0.0165,-0.001,0.17,0.24
967,0.0,-0.0045,-0.00375,0.05025,0.06,-0.08
968,0.0,0.029,0.003,0.06225,0.16,0.25
969,0.0,-0.0045,-0.00375,0.05025,0.06,-0.08
970,0.0,0.03825,0.00925,0.1335,0.16,0.25
971,0.0,-0.0045,-0.00375,0.05025,0.06,-0.08
972,0.0,0.03825,0.00925,0.1335,0.16,0.25
973,0.0,-0.0045,-0.00375,0.05025,0.06,-0.08
974,0.0,0.0305,-0.01475,0.13075,0.17,0.25
975,0.0,-0.0045,-0.00375,0.05025,0.06,-0.08
976,0.0,-0.0065,0.00025,0.01825,0.17,0.28
977,0.0,0.009,-0.0115,0.04775,0.06,-0.08
978,0.0,0.00875,-0.0145,0.04775,0.18,0.28
979,0.0,0.009,-0.0115,0.04775,0.06,-0.08
980,0.0,0.048,-0.05825,0.07925,0.18,0.28
981,0.0,0.009,-0.0115,0.04775,0.06,-0.08
982,0.0,0.0205,0.00675,0.034,0.18,0.28
983,0.0,0.009,-0.0115,0.04775,0.06,-0.08
984,0.0,0.0205,0.00675,0.034,0.18,0.28
985,0.0,0.009,-0.0115,0.04775,0.06,-0.08
986,0.0,0.03175,-0.00825,0.06575,0.16,0.32
987,0.0,0.01325,0.002,0.02675,0.04,-0.06
988,0.0,-0.01225,-0.00325,0.09375,0.16,0.32
989,0.0,0.01325,0.002,0.02675,0.04,-0.06
990,0.0,-0.0165,0.0115,0.09375,0.16,0.32
991,0.0,0.01325,0.002,0.02675,0.04,-0.06
992,0.0,-0.04025,0.02075,0.04525,0.15,0.32
993,0.0,0.01325,0.002,0.02675,0.04,-0.06
994,0.0,0.01575,0.008,0.0205,0.14,0.32
995,0.0,0.01325,0.002,0.02675,0.04,-0.06
996,0.0,0.01825,-0.0115,0.09975,0.17,0.31
997,0.0,0.00675,0.003,0.05225,0.04,-0.08
998,0.0,-0.01375,0.01575,0.03025,0.18,0.28
999,0.0,0.00675,0.003,0.05225,0.04,-0.08
1000,0.0,0.02225,0.02275,0.045,0.19,0.25
1001,0.0,0.00675,0.003,0.05225,0.04,-0.08
1002,0.0,0.014,0.0045,0.01625,0.2,0.25
1003,0.0,0.00675,0.003,0.05225,0.04,-0.08
1004,0.0,0.01425,-0.002,0.06275,0.21,0.23
1005,0.0,0.00675,0.003,0.05225,0.04,-0.08
1006,0.0,0.03575,0.00125,0.0675,0.25,0.17
1007,0.0,-0.0105,0.001,0.05075,0.06,-0.07
1008,0.0,0.092,-0.14375,0.087,0.31,0.07
1009,0.0,-0.0105,0.001,0.05075,0.06,-0.07
1010,0.0,-0.115,0.03825,-0.10325,0.32,0.07
1011,0.0,-0.0105,0.001,0.05075,0.06,-0.07
1012,0.0,-0.00625,-0.01525,-0.02375,0.29,0.09
1013,0.0,-0.0105,0.001,0.05075,0.06,-0.07
1014,0.0,0.032,-0.03425,0.07875,0.31,0.08
1015,0.0,0.008,-0.006,0.05575,0.06,-0.07
1016,0.0,-0.018,-0.00375,0.1225,0.31,0.07
1017,0.0,0.008,-0.006,0.05575,0.06,-0.07
1018,0.0,-0.00975,-0.00975,-0.00475,0.29,0.09
1019,0.0,0.008,-0.006,0.05575,0.06,-0.07
1020,0.0,-0.0065,-0.02175,0.02325,0.29,0.1
1021,0.0,0.008,-0.006,0.05575,0.06,-0.07
1022,0.0,0.01775,0.00375,0.06725,0.29,0.09
1023,0.0,-0.0205,-0.00225,0.0455,0.06,-0.07
1024,0.0,-0.00575,0.01425,0.04425,0.29,0.09
1025,0.0,-0.0205,-0.00225,0.0455,0.06,-0.07
1026,0.0,0.02825,0.00775,0.07225,0.26,0.1
1027,0.0,-0.0205,-0.00225,0.0455,0.06,-0.07
1028,0.0,0.02825,0.00775,0.07225,0.26,0.1
1029,0.0,-0.0205,-0.00225,0.0455,0.06,-0.07
1030,0.0,0.01875,-0.003,0.09475,0.27,0.1
1031,0.0,-0.0205,-0.00225,0.0455,0.06,-0.07
1032,0.0,0.0045,0.0045,0.05675,0.27,0.1
1033,0.0,0.00975,0.0075,0.03175,0.06,-0.07
1034,0.0,-0.00675,0.00475,0.04325,0.27,0.1
1035,0.0,0.00975,0.0075,0.03175,0.06,-0.07
1036,0.0,0.00325,-0.016,0.04125,0.27,0.1
1037,0.0,0.00975,0.0075,0.03175,0.06,-0.07
1038,0.0,-0.018,-0.01375,0.0185,0.27,0.1
1039,0.0,0.00975,0.0075,0.03175,0.06,-0.07
1040,0.0,-0.018,-0.01375,0.0185,0.27,0.1
1041,0.0,0.00975,0.0075,0.03175,0.06,-0.07
1042,0.0,-0.00475,-0.01375,0.01925,0.26,0.11
1043,0.0,0.00975,0.0075,0.03175,0.06,-0.07
1044,0.0,0.0235,-0.01125,0.09775,0.26,0.11
1045,0.0,0.0195,-0.0095,0.06275,0.06,-0.08
1046,0.0,0.02175,0.00175,0.09075,0.27,0.11
1047,0.0,0.0195,-0.0095,0.06275,0.06,-0.08
1048,0.0,-0.03225,-0.004,0.073,0.27,0.11
1049,0.0,0.0195,-0.0095,0.06275,0.06,-0.08
1050,0.0,0.01,0.0155,0.04375,0.27,0.11
1051,0.0,0.0195,-0.0095,0.06275,0.06,-0.08
1052,0.0,0.0165,0.0075,0.05425,0.27,0.11
1053,0.0,0.0195,-0.0095,0.06275,0.06,-0.08
1054,0.0,-0.004,-0.01775,0.02125,0.27,0.15
1055,0.0,-0.0115,0.00475,0.067,0.06,-0.08
1056,0.0,-0.00625,0.02275,-0.01725,0.26,0.16
1057,0.0,-0.0115,0.00475,0.067,0.06,-0.08
1058,0.0,0.018,0.003,0.01575,0.24,0.2
1059,0.0,-0.0115,0.00475,0.067,0.06,-0.08
1060,0.0,-0.00525,-0.0645,0.055,0.22,0.23
1061,0.0,-0.0115,0.00475,0.067,0.06,-0.08
1062,0.0,-0.00525,-0.0645,0.055,0.22,0.23
1063,0.0,-0.0115,0.00475,0.067,0.06,-0.08
1064,0.0,0.01325,-0.0035,0.10775,0.22,0.23
1065,0.0,-0.0115,0.00475,0.067,0.06,-0.08
1066,0.0,0.01075,0.0115,0.02225,0.22,0.23
1067,0.0,-0.012,0.002,0.05575,0.06,-0.08
1068,0.0,0.0015,0.012,0.04825,0.22,0.23
1069,0.0,-0.012,0.002,0.05575,0.06,-0.08
1070,0.0,-0.005,0.03125,0.04175,0.22,0.22
1071,0.0,-0.012,0.002,0.05575,0.06,-0.08
1072,0.0,-0.01325,0.00125,0.07025,0.22,0.21
1073,0.0,-0.012,0.002,0.05575,0.06,-0.08
1074,0.0,0.0405,-0.0395,0.03825,0.22,0.2
1075,0.0,-0.012,0.002,0.05575,0.06,-0.08
1076,0.0,0.0405,-0.0395,0.03825,0.22,0.2
1077,0.0,-0.012,0.002,0.05575,0.06,-0.08
1078,0.0,0.0045,0.0115,0.05675,0.22,0.2
1079,0.0,-0.012,0.002,0.05575,0.06,-0.08
1080,0.0,-0.02025,-0.01025,0.04825,0.22,0.2
1081,0.0,0.003,-0.00975,0.07675,0.04,-0.06
1082,0.0,-0.00175,-0.00075,0.05275,0.22,0.19
1083,0.0,0.003,-0.00975,0.07675,0.04,-0.06
1084,0.0,0.00925,-0.01,0.06675,0.23,0.18
1085,0.0,0.003,-0.00975,0.07675,0.04,-0.06
1086,0.0,-0.01525,-0.01875,0.048,0.24,0.17
1087,0.0,0.003,-0.00975,0.07675,0.04,-0.06
1088,0.0,-0.01025,-0.00725,0.03925,0.24,0.16
1089,0.0,0.003,-0.00975,0.07675,0.04,-0.06
1090,0.0,-0.01025,-0.00725,0.03925,0.24,0.16
1091,0.0,0.003,-0.00975,0.07675,0.04,-0.06
1092,0.0,0.02325,-0.0055,0.04175,0.25,0.16
1093,0.0,0.02125,0.006,0.01025,0.06,-0.08
1094,0.0,0.016,-0.0395,0.03325,0.26,0.15
1095,0.0,0.02125,0.006,0.01025,0.06,-0.08
1096,0.0,0.0225,-0.03325,0.02525,0.26,0.15
1097,0.0,0.02125,0.006,0.01025,0.06,-0.08
1098,0.0,-0.0035,0.0045,-0.04725,0.24,0.18
1099,0.0,0.02125,0.006,0.01025,0.06,-0.08
1100,0.0,-0.02025,-0.004,0.08075,0.22,0.22
1101,0.0,-0.001,0.0145,0.033,0.07,-0.08
1102,0.0,-0.00675,0.00175,0.03375,0.22,0.22
1103,0.0,-0.001,0.0145,0.033,0.07,-0.08
1104,0.0,0.01825,-0.0215,0.00325,0.22,0.21
1105,0.0,-0.001,0.0145,0.033,0.07,-0.08
1106,0.0,-0.02675,0.00075,0.0835,0.23,0.18
1107,0.0,-0.001,0.0145,0.033,0.07,-0.08
1108,0.0,-0.01275,-0.0025,0.07175,0.23,0.17
1109,0.0,-0.001,0.0145,0.033,0.07,-0.08
1110,0.0,0.00775,0.011,0.08925,0.24,0.14
1111,0.0,-0.00525,0.00775,0.06025,0.06,-0.07
1112,0.0,0.02525,-0.01,0.03875,0.28,0.07
1113,0.0,-0.00525,0.00775,0.06025,0.06,-0.07
1114,0.0,-0.017,-0.01725,-0.0025,0.29,0.07
1115,0.0,-0.00525,0.00775,0.06025,0.06,-0.07
1116,0.0,-0.01225,0.01075,-0.00625,0.29,0.07
1117,0.0,-0.00525,0.00775,0.06025,0.06,-0.07
1118,0.0,0.02275,-0.01,0.03625,0.28,0.08
1119,0.0,0.0,-0.01775,0.06825,0.08,-0.08
1120,0.0,0.02025,-0.02275,0.10875,0.28,0.08
1121,0.0,0.0,-0.01775,0.06825,0.08,-0.08
1122,0.0,0.01475,0.01775,0.11925,0.28,0.08
1123,0.0,0.0,-0.01775,0.06825,0.08,-0.08
1124,0.0,-0.01075,0.0105,0.11025,0.29,0.08
1125,0.0,0.0,-0.01775,0.06825,0.08,-0.08
1126,0.0,0.00675,-0.0065,0.05225,0.29,0.08
1127,0.0,0.0,-0.01775,0.06825,0.08,-0.08
1128,0.0,0.004,0.005,0.01975,0.3,0.07
1129,0.0,0.0,-0.016,0.04675,0.09,-0.07
1130,0.0,-0.0075,-0.0065,0.07425,0.31,0.06
1131,0.0,0.0,-0.016,0.04675,0.09,-0.07
1132,0.0,0.0155,0.025,0.04175,0.31,0.06
1133,0.0,0.0,-0.016,0.04675,0.09,-0.07
1134,0.0,0.0295,-0.02675,0.07525,0.31,0.05
1135,0.0,0.0,-0.016,0.04675,0.09,-0.07
1136,0.0,-0.00675,0.01125,0.03925,0.31,0.05
1137,0.0,0.0,-0.016,0.04675,0.09,-0.07
1138,0.0,-0.00725,-0.00275,0.00325,0.31,0.06
1139,0.0,0.0,-0.016,0.04675,0.09,-0.07
1140,0.0,0.03225,-0.00525,0.0455,0.31,0.06
1141,0.0,0.0445,-0.01475,0.02975,0.08,-0.06
1142,0.0,0.00825,-0.0055,0.06175,0.31,0.06
1143,0.0,0.0445,-0.01475,0.02975,0.08,-0.06
1144,0.0,-0.00625,0.00925,0.05175,0.31,0.06
1145,0.0,0.0445,-0.01475,0.02975,0.08,-0.06
1146,0.0,-0.002,-0.012,0.05525,0.32,0.06
1147,0.0,0.0445,-0.01475,0.02975,0.08,-0.06
1148,0.0,0.01225,-0.01,0.06325,0.33,0.07
1149,0.0,-0.0015,-0.0045,0.01475,0.15,-0.06
1150,0.0,-0.00625,0.0185,0.06475,0.33,0.07
1151,0.0,-0.0015,-0.0045,0.01475,0.15,-0.06
1152,0.0,0.012,0.0055,0.03825,0.33,0.08
1153,0.0,-0.0015,-0.0045,0.01475,0.15,-0.06
1154,0.0,-0.016,0.01875,0.05475,0.32,0.08
1155,0.0,-0.0015,-0.0045,0.01475,0.15,-0.06
1156,0.0,-0.0095,-0.00825,0.06025,0.32,0.08
1157,0.0,-0.0015,-0.0045,0.01475,0.15,-0.06
1158,0.0,-0.0045,-0.006,0.06575,0.31,0.08
1159,0.0,-0.0015,-0.0045,0.01475,0.15,-0.06
1160,0.0,-0.0045,-0.006,0.06575,0.31,0.08
1161,0.0,-0.0015,-0.0045,0.01475,0.15,-0.06
1162,0.0,0.00375,0.0075,0.06575,0.31,0.08
1163,0.0,-0.0015,-0.0045,0.01475,0.15,-0.06
1164,0.0,-0.00375,0.0085,0.03725,0.31,0.08
1165,0.0,-0.0015,0.00075,0.03625,0.13,-0.06
1166,0.0,-0.00675,0.00825,0.04425,0.3,0.08
1167,0.0,-0.0015,0.00075,0.03625,0.13,-0.06
1168,0.0,-0.00275,0.0155,0.05775,0.3,0.07
1169,0.0,-0.0015,0.00075,0.03625,0.13,-0.06
1170,0.0,-0.0155,0.00875,0.05825,0.29,0.07
1171,0.0,-0.0015,0.00075,0.03625,0.13,-0.06
1172,0.0,0.001,0.0005,0.03875,0.29,0.07
1173,0.0,-0.0015,0.00075,0.03625,0.13,-0.06
1174,0.0,-0.008,-0.00875,0.06175,0.29,0.08
1175,0.0,-0.017,-0.00075,0.0505,0.1,-0.06
1176,0.0,0.002,0.0015,0.03775,0.29,0.07
1177,0.0,-0.017,-0.00075,0.0505,0.1,-0.06
1178,0.0,0.00625,0.006,0.06325,0.29,0.06
1179,0.0,-0.017,-0.00075,0.0505,0.1,-0.06
1180,0.0,0.01475,-0.0085,0.05375,0.29,0.06
1181,0.0,-0.017,-0.00075,0.0505,0.1,-0.06
1182,0.0,-0.0085,-0.01875,0.02825,0.29,0.06
1183,0.0,-0.004,0.00825,0.0755,0.07,-0.08
1184,0.0,0.013,0.0075,0.06025,0.29,0.06
1185,0.0,-0.004,0.00825,0.0755,0.07,-0.08
1186,0.0,0.00725,0.014,0.08225,0.28,0.06
1187,0.0,-0.004,0.00825,0.0755,0.07,-0.08
1188,0.0,-0.00175,0.0055,0.05625,0.28,0.06
1189,0.0,-0.004,0.00825,0.0755,0.07,-0.08
1190,0.0,0.008,-0.012,0.09675,0.28,0.07
1191,0.0,-0.004,0.00825,0.0755,0.07,-0.08
1192,0.0,0.00775,-0.0035,0.05725,0.28,0.07
1193,0.0,-0.004,0.00825,0.0755,0.07,-0.08
1194,0.0,0.0125,0.0,0.03875,0.28,0.08
1195,0.0,-0.02675,0.005,0.00525,0.04,-0.11
1196,0.0,0.019,0.017,0.03725,0.28,0.08
1197,0.0,-0.02675,0.005,0.00525,0.04,-0.11
1198,0.0,0.01075,-0.00175,0.07975,0.28,0.08
1199,0.0,-0.02675,0.005,0.00525,0.04,-0.11
1200,0.0,0.00475,-0.009,0.06975,0.28,0.06
1201,0.0,-0.02275,0.00425,0.0445,0.06,-0.1
1202,0.0,-0.0155,-0.00625,0.03325,0.27,0.06
1203,0.0,-0.02275,0.00425,0.0445,0.06,-0.1
1204,0.0,-0.00725,0.00475,0.05725,0.27,0.06
1205,0.0,-0.02275,0.00425,0.0445,0.06,-0.1
1206,0.0,0.01625,-0.012,0.06075,0.27,0.06
1207,0.0,-0.02275,0.00425,0.0445,0.06,-0.1
1208,0.0,-0.002,-0.01,0.05925,0.27,0.07
1209,0.0,-0.02275,0.00425,0.0445,0.06,-0.1
1210,0.0,-0.03075,-0.0225,0.048,0.28,0.07
1211,0.0,-0.02275,0.00425,0.0445,0.06,-0.1
1212,0.0,0.004,0.0075,0.04075,0.28,0.07
1213,0.0,-0.02275,0.00425,0.0445,0.06,-0.1
1214,0.0,0.01725,-0.007,0.05725,0.28,0.09
1215,0.0,-0.021,-0.00575,0.04175,0.06,-0.09
1216,0.0,0.00975,-0.007,0.05375,0.29,0.09
1217,0.0,-0.021,-0.00575,0.04175,0.06,-0.09
1218,0.0,0.01325,0.001,0.06875,0.29,0.09
1219,0.0,-0.021,-0.00575,0.04175,0.06,-0.09
1220,0.0,-0.02325,-0.00675,0.0625,0.29,0.09
1221,0.0,-0.021,-0.00575,0.04175,0.06,-0.09
1222,0.0,0.00075,0.003,0.06025,0.29,0.09
1223,0.0,-0.021,-0.00575,0.04175,0.06,-0.09
1224,0.0,0.00425,-0.0095,0.04625,0.29,0.09
1225,0.0,-0.021,-0.00575,0.04175,0.06,-0.09
1226,0.0,0.00425,-0.0095,0.04625,0.29,0.09
1227,0.0,-0.021,-0.00575,0.04175,0.06,-0.09
1228,0.0,0.01325,0.00725,0.08325,0.29,0.1
1229,0.0,-0.011,-0.00425,0.03175,0.01,-0.09
1230,0.0,0.01925,-0.0155,0.03825,0.29,0.1
1231,0.0,-0.011,-0.00425,0.03175,0.01,-0.09
1232,0.0,-0.01375,-0.00425,0.05675,0.29,0.1
1233,0.0,-0.011,-0.00425,0.03175,0.01,-0.09
1234,0.0,-0.0185,0.01625,0.04625,0.29,0.11
1235,0.0,-0.011,-0.00425,0.03175,0.01,-0.09
1236,0.0,-0.00025,-0.0015,0.01925,0.28,0.11
1237,0.0,-0.011,-0.00425,0.03175,0.01,-0.09
1238,0.0,0.00925,-0.015,0.04725,0.28,0.12
1239,0.0,-0.011,-0.00425,0.03175,0.01,-0.09
1240,0.0,0.00925,-0.015,0.04725,0.28,0.12
1241,0.0,-0.011,-0.00425,0.03175,0.01,-0.09
1242,0.0,0.011,-0.009,0.03075,0.28,0.12
1243,0.0,-0.011,-0.00425,0.03175,0.01,-0.09
1244,0.0,-0.002,-0.018,0.03425,0.28,0.12
1245,0.0,0.031,-0.01325,0.05125,-0.03,-0.09
1246,0.0,-0.0015,0.002,0.08775,0.28,0.12
1247,0.0,0.031,-0.01325,0.05125,-0.03,-0.09
1248,0.0,0.00275,-0.0085,0.03525,0.28,0.12
1249,0.0,0.031,-0.01325,0.05125,-0.03,-0.09
1250,0.0,0.005,-0.0075,0.03275,0.28,0.11
1251,0.0,0.031,-0.01325,0.05125,-0.03,-0.09
1252,0.0,-0.002,-0.006,0.04025,0.28,0.11
1253,0.0,-0.002,-0.00425,0.05375,0.04,-0.1
1254,0.0,0.01575,-0.0165,0.05675,0.28,0.1
1255,0.0,-0.002,-0.00425,0.05375,0.04,-0.1
1256,0.0,0.0075,-0.025,0.05175,0.28,0.11
1257,0.0,-0.002,-0.00425,0.05375,0.04,-0.1
1258,0.0,0.025,0.00025,0.05225,0.27,0.11
1259,0.0,-0.002,-0.00425,0.05375,0.04,-0.1
1260,0.0,0.0115,0.01,0.05625,0.27,0.11
1261,0.0,-0.002,-0.00425,0.05375,0.04,-0.1
1262,0.0,0.0185,-0.0025,0.04425,0.26,0.13
1263,0.0,-0.00575,0.00675,0.04025,0.04,-0.08
1264,0.0,-0.0025,-0.03175,0.01775,0.25,0.15
1265,0.0,-0.00575,0.00675,0.04025,0.04,-0.08
1266,0.0,-0.074,0.06825,0.03525,0.22,0.22
1267,0.0,-0.00575,0.00675,0.04025,0.04,-0.08
1268,0.0,-0.03725,0.0275,0.06725,0.18,0.27
1269,0.0,-0.00575,0.00675,0.04025,0.04,-0.08
1270,0.0,0.06475,-0.03075,0.09475,0.17,0.3
1271,0.0,-0.00575,0.00675,0.04025,0.04,-0.08
1272,0.0,0.0765,-0.02275,0.07,0.17,0.3
1273,0.0,-0.00575,0.00675,0.04025,0.04,-0.08
1274,0.0,0.06725,-0.03575,0.08625,0.19,0.3
1275,0.0,-0.0005,0.01975,0.0545,0.05,-0.08
1276,0.0,-0.00725,-0.0055,0.05575,0.2,0.27
1277,0.0,-0.0005,0.01975,0.0545,0.05,-0.08
1278,0.0,-0.0225,-0.00675,0.01175,0.21,0.25
1279,0.0,-0.0005,0.01975,0.0545,0.05,-0.08
1280,0.0,0.022,-0.0105,0.01175,0.21,0.25
1281,0.0,-0.0005,0.01975,0.0545,0.05,-0.08
1282,0.0,0.028,0.0025,0.058,0.22,0.25
1283,0.0,-0.0005,0.01975,0.0545,0.05,-0.08
1284,0.0,0.05925,-0.01325,0.051,0.24,0.23
1285,0.0,0.00225,0.0095,0.03525,0.04,-0.08
1286,0.0,0.061,-0.0135,0.089,0.24,0.23
1287,0.0,0.00225,0.0095,0.03525,0.04,-0.08
1288,0.0,-0.0525,0.00375,0.0465,0.24,0.23
1289,0.0,0.00225,0.0095,0.03525,0.04,-0.08
1290,0.0,0.039,-0.025,0.04175,0.25,0.23
1291,0.0,0.01475,0.00325,0.054,-0.01,-0.1
1292,0.0,-0.022,0.00725,0.05975,0.26,0.22
1293,0.0,0.01475,0.00325,0.054,-0.01,-0.1
1294,0.0,0.0095,0.00525,0.06275,0.26,0.2
1295,0.0,0.01475,0.00325,0.054,-0.01,-0.1
1296,0.0,0.03125,-0.0155,0.04925,0.26,0.2
1297,0.0,0.01475,0.00325,0.054,-0.01,-0.1
1298,0.0,0.03125,-0.0155,0.04925,0.26,0.2
1299,0.0,0.01475,0.00325,0.054,-0.01,-0.1
1300,0.0,0.032,-0.033,0.04825,0.26,0.2
1301,0.0,0.01475,0.00325,0.054,-0.01,-0.1
1302,0.0,0.0065,0.007,0.06875,0.26,0.19
1303,0.0,-0.0005,0.0,0.04875,-0.03,-0.08
1304,0.0,0.00175,-0.007,0.04425,0.26,0.2
1305,0.0,-0.0005,0.0,0.04875,-0.03,-0.08
1306,0.0,-0.00625,-0.02275,0.04375,0.26,0.2
1307,0.0,-0.0005,0.0,0.04875,-0.03,-0.08
1308,0.0,0.009,0.0025,0.05575,0.26,0.19
1309,0.0,-0.0005,0.0,0.04875,-0.03,-0.08
1310,0.0,0.02025,-0.0015,0.07175,0.27,0.19
1311,0.0,-0.0005,0.0,0.04875,-0.03,-0.08
1312,0.0,0.019,0.00075,0.04275,0.27,0.18
1313,0.0,0.00725,0.00575,0.0365,-0.03,-0.09
1314,0.0,-0.00475,0.0,0.03125,0.26,0.18
1315,0.0,0.00725,0.00575,0.0365,-0.03,-0.09
1316,0.0,0.0355,-0.0025,0.0295,0.26,0.19
1317,0.0,0.00725,0.00575,0.0365,-0.03,-0.09
1318,0.0,0.016,-0.00875,0.10225,0.27,0.19
1319,0.0,0.00725,0.00575,0.0365,-0.03,-0.09
1320,0.0,-0.0255,0.0305,0.01825,0.26,0.2
1321,0.0,0.00025,-0.00625,0.04675,-0.03,-0.09
1322,0.0,0.00975,0.008,0.01975,0.26,0.21
1323,0.0,0.00025,-0.00625,0.04675,-0.03,-0.09
1324,0.0,0.0055,-0.00375,0.04075,0.25,0.22
1325,0.0,0.00025,-0.00625,0.04675,-0.03,-0.09
1326,0.0,0.03775,0.014,0.0465,0.24,0.22
1327,0.0,0.00025,-0.00625,0.04675,-0.03,-0.09
1328,0.0,0.03775,0.014,0.0465,0.24,0.22
1329,0.0,0.00025,-0.00625,0.04675,-0.03,-0.09
1330,0.0,-0.00575,0.00425,0.04775,0.24,0.21
1331,0.0,-0.00875,0.0205,0.067,-0.05,-0.09
1332,0.0,0.014,-0.00625,0.02925,0.24,0.18
1333,0.0,-0.00875,0.0205,0.067,-0.05,-0.09
1334,0.0,0.01775,-0.0125,0.02375,0.24,0.18
1335,0.0,-0.00875,0.0205,0.067,-0.05,-0.09
1336,0.0,0.01775,-0.0125,0.02375,0.24,0.18
1337,0.0,-0.00875,0.0205,0.067,-0.05,-0.09
1338,0.0,0.02475,-0.00475,0.09125,0.24,0.17
1339,0.0,-0.00875,0.0205,0.067,-0.05,-0.09
1340,0.0,0.02475,-0.00475,0.09125,0.24,0.17
1341,0.0,-0.00875,0.0205,0.067,-0.05,-0.09
1342,0.0,0.0245,-0.0135,0.08575,0.24,0.17
1343,0.0,-0.00875,0.0205,0.067,-0.05,-0.09
1344,0.0,0.01075,-0.00825,0.07275,0.24,0.16
1345,0.0,0.0075,0.00475,0.0285,-0.05,-0.07
1346,0.0,-0.02,-0.02275,0.0675,0.24,0.15
1347,0.0,0.0075,0.00475,0.0285,-0.05,-0.07
1348,0.0,-0.015,-0.00925,0.01725,0.23,0.14
1349,0.0,0.0075,0.00475,0.0285,-0.05,-0.07
1350,0.0,0.008,0.003,0.02775,0.23,0.13
1351,0.0,0.0075,0.00475,0.0285,-0.05,-0.07
1352,0.0,0.008,0.003,0.02775,0.23,0.13
1353,0.0,0.0075,0.00475,0.0285,-0.05,-0.07
1354,0.0,-0.00375,0.00575,0.04075,0.24,0.13
1355,0.0,0.0075,0.00475,0.0285,-0.05,-0.07
1356,0.0,-0.00025,-0.0255,0.06325,0.24,0.11
1357,0.0,-0.0135,-0.0045,0.01925,-0.05,-0.06
1358,0.0,-0.00875,-0.0005,0.04025,0.25,0.11
1359,0.0,-0.0135,-0.0045,0.01925,-0.05,-0.06
1360,0.0,-0.01725,0.01125,0.02375,0.26,0.1
1361,0.0,-0.0135,-0.0045,0.01925,-0.05,-0.06
1362,0.0,-0.00575,0.00075,0.02925,0.26,0.1
1363,0.0,-0.0135,-0.0045,0.01925,-0.05,-0.06
1364,0.0,-0.0035,-0.00125,0.06625,0.28,0.09
1365,0.0,-0.0135,-0.0045,0.01925,-0.05,-0.06
1366,0.0,0.002,0.0145,0.05925,0.28,0.09
1367,0.0,-0.00675,0.004,0.07175,-0.04,-0.06
1368,0.0,-0.00925,0.00825,0.04625,0.28,0.09
1369,0.0,-0.00675,0.004,0.07175,-0.04,-0.06
1370,0.0,0.003,-0.0125,0.01125,0.29,0.09
1371,0.0,-0.00675,0.004,0.07175,-0.04,-0.06
1372,0.0,0.01625,-0.0175,0.01925,0.29,0.08
1373,0.0,-0.00675,0.004,0.07175,-0.04,-0.06
1374,0.0,0.01625,0.021,0.03725,0.3,0.08
1375,0.0,-0.00675,0.004,0.07175,-0.04,-0.06
1376,0.0,0.01625,0.021,0.03725,0.3,0.08
1377,0.0,-0.00675,0.004,0.07175,-0.04,-0.06
1378,0.0,0.00725,-0.0055,0.06275,0.3,0.09
1379,0.0,-0.00675,0.004,0.07175,-0.04,-0.06
1380,0.0,0.03,0.00575,0.035,0.29,0.1
1381,0.0,0.0025,-0.017,0.08575,-0.04,-0.05
1382,0.0,-0.019,0.01925,0.09275,0.29,0.11
1383,0.0,0.0025,-0.017,0.08575,-0.04,-0.05
1384,0.0,-0.023,0.02075,0.05875,0.28,0.11
1385,0.0,0.0025,-0.017,0.08575,-0.04,-0.05
1386,0.0,-0.00675,0.023,0.07825,0.28,0.11
